ID,Nacimiento,Estado_Civil,Nivel_Educacion,Pais,Ingreso_anual_hogar,Hijos_menores,Hijos_adolescentes,Dias_antiguedad,Monto_Bebidas_Alcoholicas,Monto_Frutas_Verduras,Monto_Carnes,Monto_Pescaderia,Monto_Dulces,Monto_Productos_Premium
4554,1965,Convivencia,Graduado,Spain,"47009,0000",0,1,3154,171,45,73,59,10,90
7791,1967,Casado_a,Master,Arabia_Saudita,"37054,0000",1,1,2906,12,1,6,0,1,5
5455,1971,Casado_a,Doctorado,Spain,"32011,0000",1,0,2930,99,0,15,2,1,5
7960,1962,Convivencia,Graduado,Spain,"82122,0000",0,0,2937,734,22,350,151,25,100
3426,1975,Divorciado_a,Graduado,Spain,"70300,0000",1,0,2968,1045,61,338,60,46,46
5316,1976,Convivencia,Master,Spain,"21024,0000",0,0,3067,36,4,18,6,2,18
1404,1968,Convivencia,Graduado,Arabia_Saudita,"34916,0000",2,0,3029,51,23,82,33,0,42
10598,1967,Convivencia,Graduado,Spain,"27943,0000",1,1,3059,12,1,16,4,1,3
8212,1971,Casado_a,Master,Spain,"39791,0000",0,1,3077,85,15,27,13,13,21
3233,1965,Casado_a,Doctorado,Arabia_Saudita,"62745,0000",0,1,3082,562,21,464,28,10,32
7892,1969,Soltero_a,Graduado,USA,"18589,0000",0,0,3132,6,4,25,15,12,13
2975,1976,Convivencia,Graduado,Spain,"85606,0000",0,1,3184,717,42,864,219,30,84
5043,1951,Casado_a,Secundario,Spain,"26997,0000",0,0,3398,7,23,78,133,49,144
3104,1961,Soltero_a,Graduado,Alemania,"82332,0000",0,0,3269,830,59,968,51,79,19
10854,1970,Casado_a,Doctorado,India,"38853,0000",1,1,2656,29,0,14,0,0,2
7419,1968,Divorciado_a,Master,Spain,"27071,0000",1,0,2686,8,3,19,0,2,3
5558,1954,Soltero_a,Doctorado,Spain,"90933,0000",0,0,2709,1020,31,430,62,63,79
832,1966,Convivencia,Doctorado,Spain,"65814,0000",0,1,2765,561,14,113,10,14,35
4964,1958,Convivencia,Doctorado,Canada,"74250,0000",0,0,2773,680,11,392,75,0,0
11030,1976,Casado_a,Master,Spain,"33181,0000",1,0,2739,9,0,3,0,0,4
4587,1944,Viudo_a,Master,Spain,"45006,0000",0,0,2965,162,25,53,16,0,10
450,1958,Convivencia,Master,USA,"42315,0000",0,1,2823,67,15,80,17,11,80
11031,1950,Casado_a,Doctorado,Australia,"48699,0000",1,1,3023,26,1,10,2,0,1
4990,1954,Casado_a,Graduado,Australia,"59111,0000",0,0,3128,524,0,134,28,28,155
221,1955,Casado_a,Graduado,Alemania,"48726,0000",0,1,3047,138,3,38,4,0,59
4351,1955,Divorciado_a,Graduado,Spain,"37244,0000",1,1,3047,18,2,10,0,0,25
1357,1970,Convivencia,Graduado,Alemania,"74854,0000",1,2,2948,856,59,487,58,29,73
5667,1964,Casado_a,Doctorado,Canada,"60896,0000",0,1,3215,1013,30,399,60,46,153
8867,1988,Casado_a,Doctorado,Arabia_Saudita,"67546,0000",0,0,3286,864,134,768,150,38,172
2747,1988,Casado_a,Doctorado,Spain,"67546,0000",0,0,3286,864,134,768,150,38,172
7422,1987,Soltero_a,Graduado,Spain,"46923,0000",1,0,3295,85,44,54,102,78,6
4148,1972,Casado_a,Graduado,Spain,"38988,0000",1,2,3297,164,24,103,12,3,42
9516,1971,Divorciado_a,Graduado,Spain,"49118,0000",0,0,3299,620,54,239,99,98,119
1291,1978,Convivencia,Doctorado,Spain,"27683,0000",1,0,3431,152,9,121,12,12,45
1833,1974,Soltero_a,Doctorado,Spain,"39190,0000",1,0,2683,68,8,18,19,8,12
7270,1981,Divorciado_a,Graduado,Arabia_Saudita,"56981,0000",0,0,2774,908,48,217,32,12,24
8182,1984,Casado_a,Graduado,Canada,"23228,0000",1,0,2678,53,3,49,7,4,5
10394,1984,Casado_a,Graduado,Canada,"90000,0000",0,0,2807,675,144,133,94,192,241
1142,1953,Casado_a,Doctorado,Spain,"55707,0000",0,1,2808,208,7,82,30,66,35
451,1989,Soltero_a,Graduado,India,"9255,0000",1,0,2810,9,0,7,2,0,4
7128,1977,Soltero_a,Doctorado,Spain,"42997,0000",1,1,2971,4,0,5,0,1,5
10678,1959,Convivencia,Graduado,Spain,"71232,0000",0,1,2832,653,17,170,34,26,17
7755,1954,Casado_a,Doctorado,Spain,"57744,0000",0,1,2819,350,3,39,0,0,19
4754,1966,Casado_a,Master,Spain,"33585,0000",0,1,2896,30,11,33,13,6,29
20,1965,Casado_a,Graduado,Alemania,"46891,0000",0,1,3155,43,12,23,29,15,61
2246,1965,Casado_a,Graduado,Spain,"46891,0000",0,1,3155,43,12,23,29,15,61
10307,1956,Casado_a,Graduado,Spain,"50387,0000",0,2,2921,369,9,87,12,14,34
2147,1969,Convivencia,Graduado,Spain,"76653,0000",0,0,2936,736,63,946,219,189,126
10590,1956,Convivencia,Doctorado,Spain,"76542,0000",0,0,3075,794,73,573,0,29,14
6565,1949,Casado_a,Master,USA,"76995,0000",0,1,3077,1012,80,498,0,16,176
6619,1978,Casado_a,Graduado,Spain,"38415,0000",1,1,3132,22,1,13,4,0,4
4817,1956,Divorciado_a,Graduado,Spain,"22304,0000",0,0,3431,3,2,7,0,4,2
4508,1952,Soltero_a,Graduado,Alemania,"75127,0000",0,0,2657,203,35,305,46,17,227
4843,1952,Soltero_a,Graduado,Arabia_Saudita,"75127,0000",0,0,2657,203,35,305,46,17,227
9197,1953,Casado_a,Graduado,Spain,"39722,0000",0,1,2744,32,0,5,2,0,8
6237,1966,Soltero_a,Doctorado,Spain,"7144,0000",0,2,2971,81,4,33,5,2,291
6515,1977,Convivencia,Graduado,Arabia_Saudita,"39771,0000",1,0,3001,6,2,18,2,8,14
5954,1972,Divorciado_a,Master,Spain,"42618,0000",1,0,2911,76,14,74,13,5,10
7938,1958,Convivencia,Doctorado,Alemania,"51518,0000",0,1,3095,350,8,66,17,4,4
961,1972,Casado_a,Graduado,Spain,"74716,0000",0,1,2821,133,27,421,13,195,71
1764,1975,Soltero_a,Graduado,Arabia_Saudita,"33955,0000",1,0,2913,100,2,128,23,7,10
1916,1954,Casado_a,Master,Alemania,"45736,0000",0,1,2959,188,3,180,20,3,43
6941,1971,Soltero_a,Graduado,Spain,"31632,0000",0,0,2969,17,8,12,11,15,32
5562,1974,Casado_a,Graduado,Spain,"60093,0000",0,1,2987,502,12,109,16,6,90
1517,1969,Soltero_a,Graduado,Spain,"30822,0000",1,0,2999,3,9,13,2,12,12
7286,1968,Convivencia,Graduado,Australia,"41728,0000",1,0,3020,13,6,15,3,5,13
4687,1958,Casado_a,Master,Spain,"80739,0000",0,0,3021,674,92,736,39,0,92
5631,1991,Soltero_a,Graduado,USA,"49767,0000",0,0,3128,202,47,197,55,42,149
1951,1981,Casado_a,Secundario,Spain,"34445,0000",0,0,3137,228,122,122,208,129,30
123,1951,Viudo_a,Graduado,Australia,"67046,0000",0,1,3012,544,35,133,23,151,107
9451,1965,Casado_a,Graduado,Canada,"73538,0000",0,1,3200,811,76,428,99,137,107
7396,1966,Casado_a,Graduado,Spain,"80398,0000",0,0,3245,342,51,936,207,35,26
3298,1956,Casado_a,Master,Arabia_Saudita,"52973,0000",0,1,3306,856,0,76,12,9,199
6730,1954,Casado_a,Graduado,Spain,"38998,0000",1,1,3459,34,1,14,0,0,5
9916,1954,Casado_a,Graduado,Arabia_Saudita,"38998,0000",1,1,3459,34,1,14,0,0,5
2227,1958,Convivencia,Graduado,Arabia_Saudita,"26490,0000",0,0,3264,45,47,52,21,20,25
946,1958,Convivencia,Graduado,Spain,"26490,0000",0,0,3264,45,47,52,21,20,25
3745,1988,Casado_a,Graduado,India,"23331,0000",1,0,3430,5,36,7,0,10,45
4094,1961,Casado_a,Graduado,Australia,"60544,0000",1,1,3292,201,2,43,3,5,35
8588,1961,Casado_a,Graduado,Alemania,"60544,0000",1,1,3292,201,2,43,3,5,35
3916,1971,Convivencia,Doctorado,Spain,"49269,0000",1,0,3302,639,8,166,11,8,58
9135,1950,Convivencia,Graduado,Spain,"27203,0000",1,1,3370,13,2,21,4,0,24
1755,1988,Convivencia,Graduado,Arabia_Saudita,"45204,0000",1,0,2491,30,11,25,29,1,18
2875,1978,Casado_a,Graduado,Spain,"67023,0000",0,0,2706,444,44,382,11,8,17
2008,1978,Casado_a,Graduado,Arabia_Saudita,"77583,0000",0,0,2524,372,23,384,250,12,108
10925,1983,Casado_a,Graduado,Arabia_Saudita,"76630,0000",0,0,2785,255,31,446,40,56,175
1604,1960,Casado_a,Master,Spain,"47353,0000",0,1,2847,184,2,19,8,8,4
5389,1964,Casado_a,Graduado,Spain,"48920,0000",0,2,2871,238,17,68,8,10,6
2878,1947,Casado_a,Doctorado,Spain,"67472,0000",0,1,2893,162,31,127,8,17,69
4440,1964,Casado_a,Master,Arabia_Saudita,"64100,0000",0,1,2882,509,0,27,0,0,10
1324,1988,Casado_a,Graduado,India,"38872,0000",1,0,3014,23,3,21,3,19,22
6262,1962,Soltero_a,Master,Alemania,"72217,0000",0,0,2887,816,42,450,55,56,154
3628,1987,Soltero_a,Secundario,Spain,"15038,0000",1,0,3135,4,8,11,19,12,26
3641,1976,Casado_a,Graduado,Spain,"13624,0000",1,0,3144,10,2,15,2,1,6
322,1978,Convivencia,Graduado,Australia,"42554,0000",1,1,2829,29,1,11,0,0,0
175,1986,Casado_a,Graduado,Spain,"71952,0000",1,0,2890,656,80,455,52,107,93
6988,1986,Casado_a,Graduado,Australia,"71952,0000",1,0,2890,656,80,455,52,107,93
8204,1971,Casado_a,Graduado,Alemania,"78041,0000",0,0,3179,482,35,553,72,160,17
7476,1964,Soltero_a,Master,Arabia_Saudita,"63972,0000",0,1,3487,928,63,254,0,12,12
5221,1957,Casado_a,Graduado,Alemania,"52852,0000",0,1,3518,714,8,99,11,0,47
8970,1972,Casado_a,Doctorado,Spain,"62010,0000",0,1,3233,371,22,39,6,0,92
9286,1960,Convivencia,Master,Spain,"83151,0000",0,0,3246,407,28,100,120,74,18
5831,1967,Casado_a,Graduado,Spain,"77870,0000",0,1,3295,1017,50,500,65,50,133
1010,1977,Convivencia,Graduado,Spain,"46931,0000",2,1,2685,41,0,17,3,1,16
11074,1977,Soltero_a,Graduado,Arabia_Saudita,"85072,0000",0,0,2552,494,92,391,194,11,241
5896,1987,Casado_a,Master,Spain,"73395,0000",0,0,2722,272,7,80,20,7,11
3515,1952,Soltero_a,Graduado,Spain,"62307,0000",0,1,2751,87,13,34,10,6,10
5324,1981,Casado_a,Doctorado,USA,"58293,0000",1,0,2780,173,43,118,46,27,15
6534,1974,Convivencia,Graduado,Arabia_Saudita,"47889,0000",1,0,2708,29,0,29,0,5,4
8373,1979,Convivencia,Secundario,Canada,"24594,0000",1,0,2879,1,3,6,10,0,9
3829,1979,Convivencia,Secundario,Arabia_Saudita,"24594,0000",1,0,2879,1,3,6,10,0,9
4501,1965,Soltero_a,Master,Spain,"69882,0000",0,0,2880,292,127,635,132,127,165
4179,1959,Convivencia,Graduado,Spain,"24221,0000",0,0,2932,8,9,9,2,5,22
2292,1985,Soltero_a,Graduado,Spain,"22327,0000",1,0,3125,5,4,8,2,0,5
9239,1961,Casado_a,Master,USA,"61923,0000",0,2,2957,92,4,18,3,3,6
8953,1965,Soltero_a,Master,Spain,"35791,0000",2,1,3008,27,0,5,0,0,3
10258,1965,Soltero_a,Master,USA,"35791,0000",2,1,3008,27,0,5,0,0,3
3520,1990,Soltero_a,Master,Canada,"91172,0000",0,0,3078,162,28,818,0,28,56
10402,1967,Casado_a,Graduado,Canada,"35441,0000",1,1,3119,25,1,9,2,1,1
11114,1970,Convivencia,Graduado,Spain,"19656,0000",1,0,2950,25,4,9,6,8,32
9553,1987,Casado_a,Graduado,India,"7500,0000",0,0,2920,0,2,3,4,1,5
6055,1979,Casado_a,Graduado,Spain,"71626,0000",0,0,3519,546,72,376,94,145,72
4786,1977,Casado_a,Graduado,USA,"75330,0000",1,1,3429,555,82,257,93,61,61
5015,1976,Casado_a,Master,Spain,"34529,0000",1,0,3272,68,6,38,3,6,41
8560,1992,Soltero_a,Graduado,Canada,"48789,0000",0,0,3247,351,16,156,7,5,145
3469,1977,Divorciado_a,Doctorado,Spain,"34487,0000",1,1,3369,19,18,33,24,1,8
5885,1973,Casado_a,Graduado,Canada,"35688,0000",2,1,3295,73,3,90,12,1,32
3310,1973,Casado_a,Graduado,Spain,"35688,0000",2,1,3295,73,3,90,12,1,32
2134,1952,Soltero_a,Graduado,Arabia_Saudita,"53700,0000",0,1,3300,263,5,233,69,41,83
2532,1987,Soltero_a,Master,Spain,"73454,0000",0,0,2796,982,73,351,56,14,175
2579,1957,Casado_a,Graduado,Spain,"71113,0000",0,1,2813,495,33,255,11,33,8
3117,1955,Soltero_a,Graduado,Australia,"52247,2514",0,1,2873,264,0,21,12,6,147
5623,1980,Casado_a,Master,Spain,"31535,0000",1,0,2895,15,4,13,0,0,19
4789,1953,Convivencia,Graduado,India,"80812,0000",0,0,2904,769,22,500,210,143,33
9523,1982,Convivencia,Graduado,Spain,"40479,0000",1,0,2935,5,0,8,2,0,0
5268,1960,Casado_a,Graduado,Alemania,"29440,0000",1,1,2852,17,8,14,10,4,3
1545,1986,Casado_a,Graduado,Spain,"38508,0000",1,0,3125,120,19,206,25,19,54
2254,1983,Casado_a,Graduado,Australia,"69520,0000",0,0,2976,627,120,414,121,80,93
2661,1964,Soltero_a,Graduado,Arabia_Saudita,"18701,0000",1,1,3068,12,4,2,10,6,10
3130,1964,Soltero_a,Graduado,Spain,"18701,0000",1,1,3068,12,4,2,10,6,10
5847,1969,Divorciado_a,Graduado,Spain,"69901,0000",0,1,3015,312,21,206,102,92,149
5863,1953,Casado_a,Graduado,Spain,"47703,0000",0,1,3015,359,0,134,13,26,123
999,1991,Soltero_a,Graduado,Canada,"86037,0000",0,0,3132,490,44,125,29,20,22
2931,1978,Divorciado_a,Graduado,Spain,"71847,0000",0,0,3265,737,21,106,55,63,210
1890,1971,Convivencia,Graduado,Spain,"42033,0000",1,1,3267,11,1,4,2,0,7
5589,1964,Divorciado_a,Graduado,India,"51983,0000",0,1,3286,631,0,115,10,7,30
10172,1988,Soltero_a,Graduado,Spain,"68655,0000",0,0,3248,456,19,832,75,118,38
6729,1988,Soltero_a,Graduado,Arabia_Saudita,"68655,0000",0,0,3248,456,19,832,75,118,38
10492,1959,Convivencia,Graduado,India,"38285,0000",2,1,2624,2,0,5,2,0,1
2939,1970,Convivencia,Master,Canada,"79419,0000",0,0,2626,751,127,687,20,15,31
5948,1975,Soltero_a,Graduado,USA,"57338,0000",0,1,2680,143,6,52,11,8,17
574,1964,Casado_a,Graduado,Alemania,"42523,0000",0,0,2686,14,36,11,3,26,35
3266,1964,Casado_a,Graduado,Canada,"42523,0000",0,0,2686,14,36,11,3,26,35
10500,1984,Casado_a,Graduado,Australia,"31761,0000",1,0,2675,19,1,20,16,14,28
7987,1969,Casado_a,Graduado,Canada,"65747,0000",0,1,2615,346,17,48,23,13,13
1135,1960,Convivencia,Master,Canada,"17144,0000",1,1,2753,18,2,19,0,2,6
24,1960,Convivencia,Master,Arabia_Saudita,"17144,0000",1,1,2753,18,2,19,0,2,6
7244,1951,Soltero_a,Graduado,Australia,"52247,2514",2,1,2798,48,5,48,6,10,7
1966,1965,Casado_a,Doctorado,Australia,"84618,0000",0,0,2838,684,100,801,21,66,0
7789,1965,Casado_a,Doctorado,Spain,"84618,0000",0,0,2838,684,100,801,21,66,0
3336,1948,Convivencia,Doctorado,Australia,"66375,0000",0,1,2839,712,0,45,0,0,191
5644,1957,Convivencia,Graduado,Spain,"42213,0000",0,1,2820,309,3,24,4,3,20
1295,1963,Casado_a,Graduado,Canada,"52247,2514",0,1,2852,231,65,196,38,71,124
6663,1940,Soltero_a,Doctorado,Spain,"51141,0000",0,0,2945,144,0,7,0,0,6
10262,1980,Casado_a,Graduado,India,"15072,0000",2,0,2886,8,2,15,0,10,18
456,1986,Casado_a,Graduado,Spain,"7500,0000",1,0,2981,1,11,5,4,6,9
3270,1978,Convivencia,Graduado,Arabia_Saudita,"17117,0000",1,0,3147,12,23,38,30,18,7
5748,1965,Casado_a,Graduado,Arabia_Saudita,"59754,0000",0,1,3518,115,27,44,4,146,139
8952,1953,Casado_a,Master,Spain,"65569,0000",0,1,3398,397,46,288,20,38,70
3921,1952,Viudo_a,Graduado,Spain,"28457,0000",0,0,3228,24,1,108,29,29,14
9826,1972,Soltero_a,Doctorado,USA,"86857,0000",0,0,3186,899,102,838,133,102,40
5830,1972,Soltero_a,Doctorado,Arabia_Saudita,"86857,0000",0,0,3186,899,102,838,133,102,40
8310,1964,Convivencia,Graduado,Spain,"68142,0000",0,1,3288,897,126,196,91,112,37
6382,1953,Convivencia,Graduado,USA,"48794,0000",1,1,2622,25,0,11,3,0,15
8439,1964,Convivencia,Graduado,Spain,"63404,0000",0,2,2642,734,26,70,11,44,17
7613,1974,Convivencia,Graduado,Spain,"49669,0000",1,0,2655,166,5,107,11,8,29
48,1964,Convivencia,Graduado,Spain,"55761,0000",0,1,2685,136,1,12,0,3,32
5046,1958,Divorciado_a,Graduado,Arabia_Saudita,"78331,0000",0,1,2776,756,138,354,160,169,61
3231,1973,Casado_a,Graduado,USA,"37971,0000",1,0,2835,5,4,10,2,2,7
7181,1977,Casado_a,Graduado,Spain,"30368,0000",0,1,2972,35,0,13,2,0,2
1663,1978,Convivencia,Doctorado,Spain,"34043,0000",1,0,2866,20,2,14,3,0,10
5441,1965,Viudo_a,Doctorado,Spain,"54111,0000",0,1,2927,267,6,54,8,3,50
8602,1964,Divorciado_a,Graduado,Spain,"69932,0000",0,1,2824,412,172,153,150,105,57
9925,1981,Convivencia,Doctorado,Spain,"39665,0000",1,0,3019,127,1,56,0,1,31
9499,1954,Casado_a,Graduado,Canada,"93404,0000",1,2,2978,1279,15,287,20,0,15
6568,1984,Casado_a,Graduado,USA,"38680,0000",1,0,3077,11,0,36,15,5,12
3032,1984,Casado_a,Graduado,Spain,"24570,0000",1,0,3106,28,34,62,11,14,44
5153,1967,Casado_a,Doctorado,Spain,"77766,0000",0,1,3111,1004,59,265,115,59,27
4127,1967,Casado_a,Doctorado,Spain,"77766,0000",0,1,3111,1004,59,265,115,59,27
9940,1958,Convivencia,Graduado,Arabia_Saudita,"64961,0000",0,1,3172,382,114,276,75,124,38
7527,1968,Divorciado_a,Master,Spain,"23748,0000",1,0,3204,6,6,29,12,15,8
3406,1964,Soltero_a,Graduado,Arabia_Saudita,"45989,0000",0,1,3234,138,33,87,28,24,12
9771,1988,Soltero_a,Graduado,India,"23331,0000",1,0,3399,104,20,101,24,15,5
6722,1954,Casado_a,Doctorado,Canada,"70421,0000",0,1,2620,479,28,136,75,14,35
213,1963,Soltero_a,Doctorado,Spain,"23091,0000",1,1,2651,35,0,11,0,0,2
8541,1990,Casado_a,Graduado,Spain,"24683,0000",1,0,2584,8,4,10,6,7,6
8475,1973,Casado_a,Doctorado,India,"157243,0000",0,1,2796,20,2,1582,1,2,1
8070,1973,Casado_a,Doctorado,Spain,"54222,0000",0,1,2796,199,12,31,3,12,7
313,1968,Viudo_a,Graduado,Arabia_Saudita,"73455,0000",0,0,2863,901,61,757,186,163,20
9757,1972,Convivencia,Graduado,Spain,"84906,0000",0,0,3064,997,15,414,99,30,76
2088,1972,Convivencia,Graduado,Alemania,"84906,0000",0,0,3064,997,15,414,99,30,76
2320,1978,Casado_a,Graduado,Spain,"47025,0000",0,1,2821,508,11,59,23,5,29
966,1966,Casado_a,Graduado,Spain,"44529,0000",0,1,3037,538,13,91,17,6,26
9706,1974,Soltero_a,Doctorado,Canada,"31560,0000",1,0,2989,62,1,20,4,0,7
3979,1983,Divorciado_a,Doctorado,Spain,"90687,0000",0,0,3022,982,17,672,23,34,51
5602,1989,Convivencia,Doctorado,India,"66973,0000",0,0,3027,466,22,432,147,113,102
2202,1978,Convivencia,Graduado,Spain,"41154,0000",0,1,2917,44,2,11,2,3,7
9645,1968,Casado_a,Graduado,Spain,"64590,0000",0,0,3242,920,138,168,36,46,30
7230,1960,Divorciado_a,Doctorado,USA,"50611,0000",0,1,3429,459,0,24,6,0,4
5675,1960,Divorciado_a,Doctorado,USA,"50611,0000",0,1,3429,459,0,24,6,0,4
4974,1970,Soltero_a,Graduado,USA,"83273,0000",1,2,3261,433,89,650,16,102,102
5687,1980,Divorciado_a,Graduado,Canada,"81702,0000",0,0,3263,563,50,774,28,31,187
5871,1979,Convivencia,Master,Arabia_Saudita,"24401,0000",0,0,3286,73,28,217,10,24,115
3846,1974,Casado_a,Graduado,Spain,"42557,0000",0,1,3288,192,5,53,0,5,15
10001,1985,Convivencia,Graduado,Spain,"7500,0000",1,0,3522,5,17,17,13,14,34
2831,1976,Convivencia,Graduado,Spain,"78416,0000",0,1,2621,453,38,279,188,38,183
868,1966,Casado_a,Graduado,Arabia_Saudita,"44794,0000",0,1,2581,54,0,7,0,0,4
7212,1966,Casado_a,Graduado,Australia,"44794,0000",0,1,2581,54,0,7,0,0,4
1743,1974,Soltero_a,Graduado,Spain,"69719,0000",0,0,2653,273,86,208,177,14,43
2415,1962,Convivencia,Graduado,Spain,"62568,0000",0,1,2614,362,17,398,80,35,61
7947,1969,Casado_a,Graduado,Spain,"42231,0000",1,1,2715,24,0,8,0,1,4
2106,1974,Casado_a,Graduado,Spain,"20130,0000",0,0,2723,0,6,3,7,6,12
3363,1974,Casado_a,Graduado,Spain,"20130,0000",0,0,2723,0,6,3,7,6,12
8595,1973,Viudo_a,Graduado,Australia,"42429,0000",0,1,2493,55,0,6,2,0,4
7232,1973,Viudo_a,Graduado,Spain,"42429,0000",0,1,2493,55,0,6,2,0,4
7829,1900,Divorciado_a,Graduado,India,"36640,0000",1,0,2895,15,6,8,7,4,25
9977,1973,Divorciado_a,Graduado,USA,"78901,0000",0,1,2904,321,11,309,33,26,34
10142,1976,Divorciado_a,Doctorado,USA,"66476,0000",0,1,2980,372,18,126,47,48,78
5263,1977,Casado_a,Graduado,Spain,"31056,0000",1,0,3142,5,10,13,3,8,16
22,1976,Divorciado_a,Graduado,Spain,"46310,0000",1,0,3458,185,2,88,15,5,14
528,1978,Casado_a,Graduado,India,"65819,0000",0,0,3196,267,38,701,149,165,63
4070,1969,Casado_a,Doctorado,Canada,"94871,0000",0,2,3521,169,24,553,188,0,144
